100005063232105,456385711110822,1
100005063232105,567391753306270,1
100005063232105,353762671411788,1
100005063232105,121136468079054,1
100005063232105,362940893822020,1
100005063232105,318341361601659,1
100005063232105,396341023798617,1
100005063232105,309463169181982,1
100005063232105,613123358701479,1
100005063232105,345820688868613,1
100005063232105,133275710178115,1
100005063232105,451529261589885,2
100005063232105,505756589484475,2
100005063232105,201987263278238,2
100005063232105,120389891482611,2
100005063232105,282515565215167,2
100005063232105,425354867558578,2
100005063232105,514480301929024,2
1006489816,429403257130211,1
1006489816,387388228018027,1
1006489816,104485876257880,1
1006489816,439740812755361,1
1006489816,474319342613764,2
1006489816,400830346679262,2
1006489816,586370761378169,2
1006489816,158003314359505,2
1006489816,273142106140521,2
1006489816,128532527312515,2
1006489816,628959597120379,2
1006489816,195216277268972,2
1006489816,358838700893426,2
1006489816,145125802332538,2
1006489816,450753998333069,2
1006489816,362940893822020,2
1006489816,557888984226922,2
1006489816,423435041046183,2
546899037,153580718143009,1
546899037,156383261180356,1
546899037,384502151638328,1
546899037,95610470858,2
546899037,285471184892865,2
1156950364,342775859166429,1
1156950364,344570628987344,1
1156950364,591225594224305,1
1156950364,112326958946280,1
1156950364,523878684311414,1
1156950364,485491661496768,1
1156950364,517098691643868,1
1156950364,120288838138737,1
1156950364,174266739363682,1
1156950364,439443472776345,1
1156950364,500905249949893,1
1156950364,447631551960676,2
1156950364,340326932729328,2
100000110634361,611388778888588,1
100000110634361,128756597299114,1
100000110634361,459653927448388,1
100000110634361,178372545648565,1
100000110634361,150049151822740,1
100000110634361,109902769188787,1
100000110634361,425988317487030,1
100000110634361,457757494295798,1
100000110634361,253684954760998,1
100000110634361,293122687485457,2
100000110634361,429530177138343,2
100000110634361,533412966705087,2
100000110634361,139797222859035,2
100000110634361,111031872420335,2
100000110634361,354227058032322,2
100000110634361,350833591704419,2
100000110634361,162431767254733,2
100000110634361,610001599012534,2
100000110634361,510127202367849,2
100000110634361,523222847739019,2
100000110634361,140676976114575,2
100000110634361,318520584938026,2
100000110634361,146726405505271,2
100000110634361,223922451081414,2
100000110634361,290992774366467,2
100000110634361,205432089581223,2
100000110634361,520713784640851,2
100000110634361,240724269401756,2
100000110634361,503713966329242,2
100000110634361,325120780943376,2
100000110634361,495542930503180,2
100000110634361,487762317958104,2
100000110634361,321156924653352,2
100000110634361,264967086971381,2
100000110634361,352860591499934,2
100000110634361,232769546868148,2
100000110634361,458921767509440,2
100000110634361,485750958154019,2
100000110634361,153307531497274,2
100000110634361,574212039264208,2
100000110634361,325399000915905,2
100000110634361,134132570095185,2
100000110634361,318633391573114,2
100000110634361,217280835083665,2
100000110634361,259844814151915,2
100000110634361,350562881714849,2
100000110634361,365330876914984,2
100000110634361,520745791300506,2
100000110634361,118808398309903,2
100000110634361,171121056379213,2
100000110634361,497911356936239,2
100000110634361,109900972513586,2
100000110634361,414789201949977,2
100000110634361,158379547654654,2
100000110634361,346162842162566,2
100000110634361,272166719582986,2
100000110634361,580008502011057,2
100000110634361,149765355186293,2
100000110634361,490106911054855,2
100000110634361,402430746522151,2
100000110634361,159900427500044,2
100000110634361,457504320980579,2
100000110634361,152824641548626,2
100000110634361,226182937521037,2
100000110634361,220323054780012,2
100000110634361,408497382572774,2
100000110634361,219346191540877,2
100000110634361,489137604484527,2
100000110634361,226917664100191,2
100000110634361,427265484027909,2
100000110634361,430493430373016,2
100000110634361,121615958022651,2
100000110634361,119671141552187,2
100000110634361,136787639829076,2
100000110634361,454626187941362,2
100000110634361,149963248500685,2
100000110634361,271673336297824,2
100000110634361,386291184789503,2
100000110634361,100870513433821,2
100000110634361,572319299446293,2
100000110634361,540552229308811,2
100000110634361,129484407225214,2
100000110634361,393454204083533,2
100000110634361,431893656895802,2
100000110634361,439000069519123,2
100000110634361,273159112815842,2
100000110634361,422024664550488,2
100000110634361,142702402565157,2
100000110634361,581041215256966,2
100000110634361,531550650201719,2
100000110634361,398814506880433,2
100000110634361,149111795253448,2
100000110634361,220172831461811,2
100000110634361,115422911975023,2
100000110634361,520899637930789,2
100000110634361,552386874801409,2
100000110634361,161002790718487,2
100000110634361,128722620633323,2
100000110634361,337574473015899,2
100000110634361,461126553940911,2
100000110634361,488842687829976,2
100000110634361,334714676646731,2
100000110634361,431945343546854,2
100000110634361,131800780328746,2
100000110634361,154146488073536,2
100000110634361,340885819351476,2
100000110634361,131840106987983,2
100000110634361,497217777008724,2
100000110634361,426930780727114,2
517656208,529842767047680,2
517656208,125636014292979,2
517656208,158095077688092,2
517656208,159784444186042,2
517656208,507434635984617,2
517656208,562329620454688,2
517656208,351516858303290,2
517656208,598751923488350,2
517656208,481461645252960,2
517656208,266387316830861,2
517656208,481752115223881,2
517656208,141140306060686,2
517656208,580147398662937,2
517656208,235414493263403,2
517656208,422624047831730,2
517656208,149220295245496,2
517656208,446297452115797,2
517656208,161010537391867,2
517656208,549558655084926,2
517656208,428325707245957,2
517656208,128794960634235,2
517656208,615667855125866,2
517656208,489116074480988,2
517656208,105857122932277,2
517656208,491433937581139,2
517656208,306496002786880,2
517656208,526386810718134,2
517656208,124120344436102,2
517656208,253164894818059,2
517656208,164638003683240,2
517656208,391521577610661,2
517656208,212220868922190,2
517656208,333198646796619,2
517656208,565431213485703,2
517656208,414464091969184,2
517656208,250370891763522,2
517656208,296234247165822,2
517656208,467951633266321,2
517656208,101891623319182,2
517656208,131618603665957,2
517656208,278420575614818,2
517656208,431108493622984,2
517656208,424844650917327,2
517656208,230699593942,2
517656208,132461413579436,2
517656208,616363578378710,2
517656208,104485876257880,2
517656208,116882715144974,2
517656208,308634015903078,2
517656208,347294682034948,2
517656208,260393750755149,2
517656208,449093658484039,2
517656208,113551228813116,2
517656208,432395270161454,2
517656208,345286818901845,2
517656208,458067437562686,2
517656208,444425938940380,2
517656208,512481808770279,2
517656208,444630758926731,2
517656208,567373509954823,2
517656208,139420229542350,2
517656208,118136828349001,2
517656208,311959818910085,2
517656208,180367732101132,2
517656208,1656860911120337,2
517656208,389846651092970,2
517656208,391206507625108,2
517656208,163134147165241,2
517656208,305485506226663,2
517656208,263953050394190,2
517656208,115758455250557,2
517656208,280354218750920,2
517656208,492490427452183,2
517656208,293799467393452,2
517656208,404807169575001,2
517656208,329185883846867,2
517656208,113248855497455,2
517656208,252576888197938,2
517656208,497443390273638,2
517656208,241353562653914,2
523289024,434955433238213,1
524239278,179204205545391,1
524239278,403925506340825,1
524239278,220168188111687,1
524239278,231914330281036,1
524239278,354248004691484,1
524239278,130659267112497,1
524239278,563228470354344,1
524239278,342685269164880,1
524239278,140883032741650,1
524239278,137747649725577,1
524239278,422183727871911,1
524239278,514249768608241,1
524239278,180072998801621,1
524239278,107606539411392,1
524239278,390302741058676,1
524239278,217880888346744,1
524239278,396253190454896,1
524239278,361840363912966,1
524239278,501280076579226,1
524239278,572172406142550,1
524239278,125706924252108,1
524239278,462380023813235,1
524239278,433376650054033,1
524239278,452052981504397,1
524239278,199264733538498,2
524239278,210964069035147,2
524239278,543640718986149,2
524239278,468797516498566,2
524239278,227755487368486,2
524239278,486952611366126,2
524239278,527797270596615,2
524239278,609756769038402,2
524239278,166184150198029,2
524239278,446134728793848,2
524239278,157565791061296,2
524239278,279595148837530,2
524239278,294314167363179,2
524239278,146565172171874,2
524239278,394490227311855,2
524239278,151277201694364,2
524239278,304895499631928,2
524239278,520378054679595,2
524239278,524121214298997,2
524239278,422050451210679,2
524239278,197799087021485,2
530054069,507691409267172,1
530054069,485561194839423,1
530054069,378635298901410,1
530054069,142830019209133,2
530054069,278752338921966,2
530054069,208205099321143,2
530054069,516989411685419,2
530054069,282619981841504,2
534288005,109431009228406,1
534288005,199264733538498,2
534288005,142911609204235,2
534288005,408476705912860,2
534288005,547717238580358,2
534288005,465749426824809,2
534288005,548364818517175,2
534288005,538711089483506,2
534288005,566455260034190,2
534288005,491570977544599,2
534288005,466749090045261,2
534288005,118397701668470,2
534288005,220271791449599,2
534288005,520378054679595,2
534288005,428532390554514,2
534288005,193170147496186,2
534288005,332817726834403,2
534288005,124189594421290,2
534288005,118630571629296,2
534288005,124397337732645,2
534288005,123130691193263,2
534288005,414464091969184,2
534288005,321035501336235,2
534288005,404396636315763,2
534288005,469452693090305,2
534288005,534350343244503,2
534288005,148420511975629,2
534288005,121163198050230,2
534288005,424767690930491,2
534288005,366993900063580,2
534288005,466679360041528,2
534288005,124191437741571,2
534288005,470159376354159,2
534288005,488871714469262,2
534288005,447731811941950,2
534288005,343910015708232,2
534288005,444425938940380,2
534288005,417731204966523,2
534288005,106469956187058,2
534288005,410670308999886,2
534288005,370091019752136,2
537378536,286910298078865,1
558284751,116198208554697,1
558284751,161879287286349,1
558284751,486095884782737,2
558284751,505474852837784,2
564081492,495141597218500,1
564081492,446297452115797,1
564081492,485920261466417,1
564081492,118397701668470,1
564081492,113551228813116,1
564081492,299366903516207,1
564081492,189577354512357,1
564081492,294552687319956,1
564081492,221043201359922,1
564506924,153864271446527,1
564506924,558718660806721,1
564506924,146475295508081,1
564506924,437048343016954,1
564506924,508990269129626,1
573694488,294455910686847,1
573694488,235414493263403,1
573694488,491288954270980,1
573694488,421658041261188,1
573694488,549558655084926,1
573694488,437220289664485,1
573694488,113551228813116,1
573694488,191519174319007,1
573694488,367116800046900,1
573694488,442046035843395,1
573694488,518245244860892,2
573694488,233068173491282,2
573694488,550195814996648,2
573694488,247857392006508,2
573694488,459839584049480,2
573694488,438928522835154,2
573694488,434401439957435,2
574234227,510798088984205,1
574234227,158250584343167,1
574234227,139095182939960,1
574234227,271522432984111,1
574234227,481752115223881,1
574234227,503102683069082,1
574234227,433808816700825,1
574234227,580448591982831,1
574234227,142088319288197,1
574234227,209817922490917,1
574234227,150378725115032,1
574234227,436867443033562,1
574234227,462230600503768,1
574234227,225688307566289,1
574234227,449093658484039,1
574234227,373959672697903,1
574234227,205928286209882,1
574234227,389846651092970,1
574234227,464502476921824,1
574234227,191519174319007,1
574234227,189577354512357,1
574234227,166391680151660,1
574234227,444105212292774,1
574234227,300189750095034,1
574234227,367536989995332,1
574234227,444291832309153,2
574234227,162228373937400,2
574234227,294455910686847,2
574234227,144619695711350,2
574234227,562329620454688,2
574234227,479085235490967,2
574234227,351045368330230,2
574234227,316429791817817,2
574234227,148391935322221,2
574234227,400234830073697,2
574234227,461921797215108,2
574234227,235330576613304,2
574234227,139002169613438,2
574234227,606398299388065,2
574234227,235414493263403,2
574234227,134869586675169,2
574234227,485642101498852,2
574234227,137569786417580,2
574234227,139242852917178,2
574234227,508785179162668,2
574234227,549355371775481,2
574234227,109550949234158,2
574234227,631932096820453,2
574234227,136820469823519,2
574234227,565063530184170,2
574234227,174878752659333,2
574234227,428403580581745,2
574234227,425203257568316,2
574234227,451655964902670,2
574234227,501358706578185,2
574234227,335433826566327,2
574234227,108270049343227,2
574234227,491433937581139,2
574234227,358883577557793,2
574234227,612200235460942,2
574234227,342849499157201,2
574234227,465719620158123,2
574234227,131395157035138,2
574234227,335808816520191,2
574234227,309629662493027,2
574234227,146190938875035,2
574234227,418945528190372,2
574234227,158552954301282,2
574234227,166244196859130,2
574234227,124120344436102,2
574234227,260808724051578,2
574234227,493768260681218,2
574234227,154074131416394,2
574234227,416684338425908,2
574234227,479132282134727,2
574234227,498961953496023,2
574234227,484484881586957,2
574234227,430541510348920,2
574234227,120543174786178,2
574234227,330376507064233,2
574234227,137977133035034,2
574234227,135243583310576,2
574234227,567292283281330,2
574234227,332500680192886,2
574234227,500212560028979,2
574234227,571629466199751,2
574234227,118630571629296,2
574234227,106001712914551,2
574234227,358507640922893,2
574234227,414464091969184,2
574234227,323725007732358,2
574234227,414207968658585,2
574234227,290454261077650,2
574234227,326166500821761,2
574234227,478174348884827,2
574234227,470469999676435,2
574234227,132400863592461,2
574234227,312551112199824,2
574234227,586138194745406,2
574234227,321861124580230,2
574234227,399053300184407,2
574234227,475341602503265,2
574234227,405754722839039,2
574234227,488930857824888,2
574234227,394058397352804,2
574234227,132835296880869,2
574234227,409199092487854,2
574234227,434118429988405,2
574234227,206033529521577,2
574234227,534532216566557,2
574234227,149946561823155,2
574234227,193863127423861,2
574234227,387829537974147,2
574234227,511664865523245,2
574234227,120731731428596,2
574234227,419316688136382,2
574234227,451157464933566,2
574234227,234056870061406,2
574234227,541708989174233,2
574234227,435545503179935,2
574234227,268570359935867,2
574234227,575772205770386,2
574234227,616363578378710,2
574234227,291779537592334,2
574234227,217667631701042,2
579059130,169571846528985,1
579059130,427665697282672,1
597735106,470418693013068,1
597735106,227895990685651,1
597735106,464224063636647,1
597735106,508770232508715,1
597735106,481169631943361,1
597735106,494114540627886,1
597735106,446348048756129,1
597735106,157701037679681,1
597735106,121627344664944,2
597735106,484727261581928,2
597735106,243747875762028,2
597735106,104485876257880,2
597735106,316846645095927,2
597735106,194999367298709,2
597735106,459839584049480,2
597735106,174106236061446,2
597735106,249091421886591,2
597735106,380713675344051,2
598432524,398318763583777,2
598432524,385052201588817,2
598432524,258308980964096,2
607099041,348009735303540,1
607099041,167117333436319,1
607099041,394517150630454,1
607099041,549083025121031,1
607099041,339340759498219,1
607099041,424769494249123,1
607099041,185437464914497,1
614431927,113551228813116,1
614431927,453986981328456,1
614431927,113781685455388,1
614431927,166391680151660,1
614431927,300097906782455,2
614431927,386124221470447,2
614431927,403350793070391,2
624834538,430917573628332,1
624834538,205566389580640,1
624834538,428225490569026,1
624834538,318109178296901,1
624834538,585896538105591,2
624834538,434747086602964,2
624834538,527691880586588,2
624834538,184818188308460,2
624834538,483952011666999,2
624834538,405677709512916,2
624834538,511546445534733,2
624834538,109102542592097,2
624834538,280022115385414,2
624834538,347078925388763,2
624834538,108342202664277,2
629717477,317756115008292,1
629717477,569850866364760,1
629717477,296463973788054,1
629717477,527073083994091,1
629717477,413464135411216,1
629717477,467330939980914,1
629717477,419811901407717,1
629717477,422024561180389,1
629717477,130057050475275,1
629717477,400925896640097,1
629717477,510141342329857,1
629717477,452037934840298,1
629717477,347342812017791,1
629717477,527639510600131,2
629717477,365284820224053,2
629717477,441824389226015,2
629717477,369057446540767,2
629717477,341227919318178,2
629717477,556478441052944,2
629717477,278693042265684,2
629717477,159118164250971,2
629717477,200456190096282,2
629717477,146196492202870,2
629717477,456798894384910,2
629717477,166947726748999,2
629717477,497027267008933,2
629717477,437020746353484,2
629717477,113021928865739,2
629717477,511755422181939,2
629717477,348942678536719,2
629717477,388307757910461,2
629717477,364229860334621,2
629717477,271178196318496,2
629717477,289434811175027,2
629717477,399886830082227,2
629717477,501750496511155,2
629717477,359988697418528,2
629717477,290538077718055,2
629717477,472005962844831,2
634427634,123744527787598,1
635623999,444630758926731,1
635623999,354998147939142,2
635623999,121810098007885,2
635623999,104105893118492,2
635623999,405370642891957,2
635623999,140855446088607,2
635623999,442359839185636,2
635623999,408689955887707,2
635623999,368924889888076,2
635623999,142258592609545,2
635623999,608542399171312,2
635623999,153391818153839,2
635623999,342766155840363,2
635623999,455081234528749,2
635623999,486082421427775,2
635623999,214527372018365,2
635623999,202617259884987,2
635623999,406466022763277,2
635623999,463905107007534,2
635623999,146121498874481,2
635623999,183269521816476,2
635623999,572210686138617,2
635623999,354429324653623,2
635623999,449040918488287,2
635623999,320320518081346,2
635623999,277770605658816,2
635623999,453030481421949,2
635623999,410156829055857,2
635623999,382865391802107,2
635623999,558292020854365,2
635623999,308518502594184,2
635623999,188949591229611,2
635623999,123177707837555,2
635623999,292952567471930,2
635623999,172999289504792,2
635623999,458464074203815,2
635623999,288913067886377,2
635623999,161791013963645,2
635623999,210930009038848,2
635623999,432073016850406,2
635623999,504820649527983,2
635623999,218915768238963,2
635623999,460463143997278,2
635623999,314495211991780,2
642959506,484814958226239,1
642959506,112205058947326,1
642959506,199642156837978,1
642959506,552969794719996,1
649832769,232925043514589,1
649832769,130479903784922,1
649832769,390072957680351,1
649832769,339756362788870,1
649832769,558356687514309,1
649832769,351347668289166,1
653276022,505756589484475,1
653276022,129885910528024,1
653276022,133261736845017,1
653276022,568930343126944,1
653276022,443358845733733,1
653276022,491433937581139,1
653276022,521392304580316,1
653276022,421937467883806,1
653276022,374145269347268,1
653276022,431510756920437,1
653276022,474918259217143,1
653276022,403967599678644,1
653276022,503776939642882,1
